1,B,Queen Elizabeth I,Anonymous/ British/ 19th century,1733–37,Sonstiges,40,4222,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,39,25,15,21,52,67,683023
2,B,In the Sun,Charles-Edouard de Beaumont,1875,Impressionismus,61,2735,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,59,95,7,24,44,54,435627
3,B,Hendrix College from the College series (T51) Fifth Set (101-125) issued by Murad Cigarettes,Murad Cigarettes,1910–11,Sonstiges,14,2624,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,5,6,14,20,42,74,634581
4,B,Face Silence,Henri Matisse,1929,Surrealismus,64,2170,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,28,38,10,17,49,65,368555
5,B,Des Cas et Ruyne des Nobles Hommes et Femmes,Giovanni Boccaccio,1484,Renaissance,99,1,Eremitage,Palace Square 2/St Petersburg/Russland,2800,2200,3,21,56,68,338308
6,B,Perspective of a Church's Interior,Pietro Bosio,18. Jahrhundert,Sonstiges,61,2357,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,15,11,15,21,48,63,344607
7,B,A Short History: General Thomas Jackson from the Histories of Generals series (N114) issued by W. Duke Sons & Co. to promote Honest Long Cut Smoking and Chewing Tobacco,W. Duke/ Sons & Co.,1888,Portraits,18,2248,Eremitage,Palace Square 2/St Petersburg/Russland,10,6,5,16,55,67,711478
8,B,Yolande Wallace from the Actresses series (N245) issued by Kinney Brothers to promote Sweet Caporal Cigarettes,Kinney Brothers Tobacco Company,1890,Portraits,36,1584,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,6,3,9,19,48,74,657455
9,B,Le Antichità Romane tome 2,Giovanni Battista Piranesi,veröffentlicht 1756–57,Sonstiges,55,1629,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,55,42,11,20,45,74,363377
10,B,Portrait of a Man,Jean Auguste Dominique Ingres,1814,Portraits,1,1972,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,21,16,9,23,44,63,337339
11,B,The Tay,Sir David Young Cameron,1912,Expressionismus,61,1191,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,26,37,4,25,47,57,711360
12,B,Brazier,René Boyvin,Zwischen 1525 und 1600,Barock,78,2125,Eremitage,Palace Square 2/St Petersburg/Russland,7,9,2,10,58,71,396403
13,B,Lancer,Horace Vernet,1816,Tiere,68,4729,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,30,23,2,14,50,68,418571
14,B,Gladiola: On the Defensive from the series Floral Beauties and Language of Flowers (N75) for Duke brand cigarettes,American Tobacco Company,1892,Pflanzen,58,1207,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,7,3,7,18,53,71,423352
15,B,Plate 26: A Flying Wagon from World in Miniature,Thomas Rowlandson,1816,Tiere,46,1267,Eremitage,Palace Square 2/St Petersburg/Russland,17,13,6,17,52,70,789000
16,B,Miss Benn from the Actors and Actresses series (N145-8) issued by Duke Sons & Co. to promote Duke Cigarettes,W. Duke/ Sons & Co.,ca. 1891,Portraits,18,3817,Eremitage,Palace Square 2/St Petersburg/Russland,6,3,4,12,56,74,648779
17,B,The Prophet Ezekiel,Anonymous,1470–80,Sonstiges,43,3479,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,14,10,10,25,41,69,828392
18,B,Nativity,Giuseppe Canale,1740–1802,Romantik,50,1821,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,24,28,6,13,55,71,400454
19,B,Seven columns of the Temple of Juturna with Corinthian capitals . . . (Sette colonne con capitelli corinti spettanti al Tempio di Giuturna . . .),Giovanni Battista Piranesi,18. Jahrhundert,Sonstiges,5,2372,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,13,19,9,23,43,60,365382
20,B,Snipe from the Game Birds series (N13) for Allen & Ginter Cigarettes Brands,Allen & Ginter,1889,Tiere,32,4294,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,3,7,8,16,42,65,407973
21,B,Le Catafalque de l'Empereur Mathais pièce appelée aussi Le Petit Prédicateur La Chapelle Funèbre de Florence et Requiem de L'Empereur Mathais (The Catafalque of the Emperor Matthais piece also called The Small Preacher The Funerary Chapel of Florence The Requiem of the Emperor Matthais),Jacques Callot,1619,Barock,62,3418,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,27,20,0,23,44,64,417623
22,B,A plains Indian from 'Titeres Populares Mexicanos' (Mexican popular puppets),Lola Cueto,1946 (veröffentlicht 1947),Sonstiges,3,3485,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,16,12,10,17,59,75,757772
23,B,Halt Stranger! from Eggers comic cards (W607),,ca. 1915–20,Sonstiges,49,1342,Eremitage,Palace Square 2/St Petersburg/Russland,6,3,4,17,41,73,814059
24,B,The Happy Family,Currier & Ives,1874,Impressionismus,55,4983,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,20,31,11,16,60,74,850501
25,B,Costume Design,Pierre-Numa Bassaget/ called Numa,1836–37,Sonstiges,13,3001,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,24,15,7,17,46,64,343093
26,B,Bell rubbing with Saint Nicholas from Parish Church Panitzsch bei Leipzig Germany,,19.–20. Jahrhundert [bell datiert ca. 1380],Sonstiges,68,2065,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,46,25,13,22,47,69,653067
27,B,Schön newes Modelbuch (Page 27r),Sigismundus Latomus,1608,Barock,29,4155,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,11,17,0,20,43,75,685069
28,B,Fifth Avenue Critics,John Sloan,1905 gedruckt 1909,Expressionismus,47,1666,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,12,17,5,22,40,56,395967
30,B,Jack Holt from the Movie Stars series (T83) issued with Egyptian Prettiest Cigarettes by Schinasi Brothers Tobacco Company,Schinasi Brothers Tobacco Company,1920–25,Sonstiges,61,1226,Eremitage,Palace Square 2/St Petersburg/Russland,8,6,15,25,42,66,784329
31,B,Dessin de Steinlen (Sheet of Illustrations from Le Chat Noir),Théophile-Alexandre Steinlen,ca. 1890,Tiere,29,4536,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,39,26,13,25,60,73,788412
32,B,Miss Virginia Smith Daughter of Bishop B.B. Smith,Auguste Edouart,1844,Romantik,77,4942,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,15,14,8,15,43,61,660736
33,B,So have I found thee Centre of melody Telling they passion to the listening winds (in Good Words for 1864 opp. p. 624),Joseph Wolf,1864,Impressionismus,60,2761,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,23,15,12,20,52,62,648143
34,B,Religious Scene (Job and His Comforters?),Francesco Allegrini,1624–63,Sonstiges,66,1671,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,7,11,3,21,57,72,338011
35,B,Two Designs for a Flower Pedestal,Guglielmo della Porta,ca. 1550–70,Pflanzen,19,1362,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,20,15,11,22,60,74,428610
36,B,New Testament scene,Nicolas Cochin,17. Jahrhundert,Sonstiges,23,2305,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,9,13,14,22,54,64,839596
37,B,Saint Valentine's Day United States from the Holidays series (N80) for Duke brand cigarettes,W. Duke/ Sons & Co.,1890,Expressionismus,27,3097,Eremitage,Palace Square 2/St Petersburg/Russland,7,3,11,24,42,52,424612
38,B,Mockingbird from the Birds of America series (N4) for Allen & Ginter Cigarettes Brands,Allen & Ginter,1888,Tiere,24,2770,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,7,3,15,24,58,75,406650
39,B,Covert-side Courtship,Katharine Roosevelt Reeve,1909,Expressionismus,56,3174,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,19,13,6,11,45,66,356034
40,B,L'Accord Parfait [Perfect Harmony] from Le Monument du Costume,Isidore Stanislas Henri Helman,1777,Klassizismus,77,4885,Eremitage,Palace Square 2/St Petersburg/Russland,39,31,13,22,48,68,364221
41,B,Saint Eustache in the Wilderness,Johann Sadeler II,1606–1665,Barock,34,4462,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,22,16,12,21,57,74,418172
42,B,Pray Remember The Poor Sweeper (Characteristic Sketches of the Lower Orders Intended as a Companion to the New Picture of London),Thomas Rowlandson,1820–23,Sonstiges,16,1545,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,12,7,1,11,56,74,760343
43,B,L'Abbe et la Bailli recto / L'Astrologue et le Bourgeois verso from Danse Macabre Guy Mordant 1490,Anonymous/ French/ 15th century,1490,Renaissance,11,2632,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,13,17,15,24,55,72,405914
44,B,Saint Christopher,Lucas Cranach the Elder,1506,Renaissance,65,3669,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,28,20,13,19,45,61,622987
45,B,Lee Walls Outfield Pittsburgh Pirates from the 1957 Topps Regular Issue series (R414-12) issued by Topps Chewing Gum Company.,Topps Chewing Gum Company,1957,Sonstiges,20,3518,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,8,6,5,17,54,66,776850
46,B,Dancer from the Actresses and Celebrities series Type 2 (N146-2) issued by W. Duke Sons & Co.,W. Duke/ Sons & Co.,1888,Sonstiges,57,2800,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,7,4,11,24,58,69,719846
47,B,M. Vitruvii Pollionis Architectura; textu ex recensione codicum emendato cum exercitationibus notisque novissimis Joannis Poleni et commentariis variorum additis nunc primum studiis Simonis Stratico.,Marcus Pollio Vitruvius,1825–30,Sonstiges,52,4022,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,39,27,8,13,43,55,371620
48,B,Portrait of Benjamin Franklin,Louis Jacques Cathelin,1779,Portraits,57,1563,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,46,34,7,13,49,62,720447
49,B,Lillian Kennedy from the Actresses series (N203) issued by Wm. S. Kimball & Co. to promote Vanity Fair Cigarettes,William S. Kimball & Company,ca.1890–1900,Expressionismus,45,2360,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,6,3,10,23,44,63,888299
50,B,Quae Genus & The Money Lenders from The History of Johnny Quae Genus The Little Foundling of the Late Doctor Syntax,Thomas Rowlandson,September 1 1821,Tiere,43,2116,Eremitage,Palace Square 2/St Petersburg/Russland,14,22,9,25,45,70,789261
52,G,The Four Seasons,Antoine Watteau,2.  Quartal 18. Jahrhundert,Sonstiges,9,2325,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,139,223,223,18,195530
54,G,Tile,,ca. 1620–40,Pflanzen,48,2799,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,54,40,40,7,191010
55,G,Clock (pendule à console),Louis Mÿnüel,ca. 1720–23,Aktmalerei,23,4798,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,97,57,57,14,202541
56,G,Miniature seal in the form of a dog,Chelsea Porcelain Manufactory,18. Jahrhundert,Tiere,71,4524,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,1,1,1,3,202563
57,G,Textile with elephants crowned double headed eagles and flowers,,2.  Hälfte 16. Jahrhundert,Pflanzen,13,3563,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,189,73,73,19,226463
59,G,Fallen Caryatid Carrying an Urn,Auguste Rodin,1883,Sonstiges,29,1984,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,40,25,25,9,191864
61,G,Miniature porringer,George Manjoy,1684–85,Sonstiges,73,4757,Eremitage,Palace Square 2/St Petersburg/Russland,1,1,1,2,202785
62,G,Giovanni Gioviano Pontano (1426–1503),Adriano Fiorentino (Adriano di Giovanni de' Maestri),ca. 1490,Renaissance,32,1522,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,50,33,33,7,207947
63,G,Jug,Christopher Dresser,ca. 1872–75,Sonstiges,37,3382,Eremitage,Palace Square 2/St Petersburg/Russland,21,16,16,6,232222
64,G,Galloon,,18.–19. Jahrhundert,Pflanzen,46,4542,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,47,3,3,9,224627
65,G,Female Nude Seen from Behind,Albrecht Dürer,frühe 17. Jahrhundert,Aktmalerei,8,2459,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,15,6,6,3,193491
67,G,Fragment of a scarf,,19. Jahrhundert,Sonstiges,77,1213,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,12,5,5,6,215081
69,G,Apparel,,16. Jahrhundert,Sonstiges,21,1034,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,38,48,48,5,222954
70,G,Tea caddy with cover (part of a service),Cornelis Pronk,ca. 1740,Rokoko,8,1179,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,13,13,13,5,202536
71,G,Pair of feet,,18. Jahrhundert,Aktmalerei,26,2445,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,6,6,6,5,190365
72,G,Tea urn,P. B./ Paris,1845,Pflanzen,51,1252,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,39,33,33,5,207774
73,G,Basin,Stephen Maxwell,18. Jahrhundert,Sonstiges,58,2385,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,9,9,9,3,192915
74,G,Jug (part of a set),Meissen Manufactory,ca. 1735–40,Tiere,9,4989,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,10,13,13,4,199166
76,G,Walker's Patent Kapnophilon tobacco jar and cover,F. R. Pratt & Co.,1870er,Sonstiges,63,1917,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,15,12,12,2,770995
77,G,Magischer Spezialgegenstand,Albus Dumbledore,2023,Magik,100,-12736,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,-15,-15,-15,-3,201081
78,G,Lion Devouring a Doe,Antoine-Louis Barye,modelliert 1837 executed vermutlich 1847–48,Tiere,31,2317,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,13,31,31,5,198638
80,G,Souvenir,Sèvres Manufactory,ca. 1780–90,Sonstiges,7,1661,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,9,4,4,2,193979
81,G,Teapot,Worcester factory,ca. 1770–75,Tiere,15,3482,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,15,15,15,2,198581
83,G,Lovers at a spinet,Meissen Manufactory,1741,Rokoko,44,2892,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,16,16,16,3,203069
85,G,Woman in a straw hat (one of a set),French Painter,1770–90,Sonstiges,56,4388,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,66,49,49,8,189432
87,G,Satyr Holding a Vessel,Andrea Briosco/ called Riccio,frühe 17. Jahrhundert,Sonstiges,19,2997,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,19,19,19,3,200667
88,G,Dish,Longton Hall,ca. 1749–1760,Rokoko,73,2983,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,3,20,20,1,208535
89,G,Boy frightened by a dog (one of a pair),Höchst Manufactory,ca. 1765–70,Tiere,52,4200,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,19,19,19,6,200906
90,G,David Triumphant Over Goliath,Moderno (Galeazzo Mondella),16. Jahrhundert,Aktmalerei,59,4115,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,17,14,14,6,195376
91,G,Commode,Martin Criaerd,ca. 1755–60,Sonstiges,42,1465,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,82,105,105,13,205761
93,G,Side chair (one of a pair),,ca. 1735–40,Sonstiges,24,4069,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,91,66,66,13,236741
94,G,Pigeon (trommeltaube),Meissen Manufactory,ca. 1745,Rokoko,6,4260,Eremitage,Palace Square 2/St Petersburg/Russland,22,22,22,7,205921
95,G,Tankard,Meissen Manufactory,ca. 1725–30,Sonstiges,62,2052,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,22,18,18,5,201781
96,G,Armchair (part of a set),Georges Jacob,ca. 1780–90,Sonstiges,64,2218,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,91,58,58,11,236124
99,G,Tile,,1640–60,Pflanzen,15,3166,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,79,53,53,10,191009
100,G,Salt,,1.  Hälfte 16. Jahrhundert,Sonstiges,3,4364,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,13,13,13,3,204925
101,I,Portrait of Mina,Raphael Soyer,1932,Portraits,83,4780,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,71,66,66,12,488774
102,I,Cellular Disorder 3,Paul Sharits,ca. 1985,Neo-Expressionismus,94,1817,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,43,55,55,5,623301
103,I,Mother and Child,Richard Hamilton,1984,Neo-Expressionismus,92,1833,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,61,56,56,9,492829
104,I,Untitled,Abraham Walkowitz,ca. 1940,Surrealismus,94,3636,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,17,13,13,2,482949
105,I,Dandolo Textile sample,Countess Elsie Lee Gozzi,ca. 1935,Surrealismus,88,3158,Eremitage,Palace Square 2/St Petersburg/Russland,142,251,251,17,481181
106,I,China,Andrew Spence,1991,Sonstiges,98,4300,Eremitage,Palace Square 2/St Petersburg/Russland,274,91,91,28,486633
107,I,Valentine Portable Typewriter,Ettore Sottsass,1968,Hyperrealismus,89,3908,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,9,32,32,5,739409
108,I,Vapor 1,Arnold Zimmerman,1992,Sonstiges,84,4832,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,66,55,55,10,828208
109,I,Lessons from the Russian,Steven Sorman,1999,Sonstiges,99,4519,Eremitage,Palace Square 2/St Petersburg/Russland,31,22,22,5,493525
110,I,Burial,Bradley Walker Tomlin,1943,Surrealismus,85,2196,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,76,112,112,12,488092
111,I,Ireland a Nation,Richard Hamilton,1988–89,Portraits,85,4923,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,32,25,25,6,491694
112,I,Composition,Nell Blaine,ca. 1943,Surrealismus,91,2626,Eremitage,Palace Square 2/St Petersburg/Russland,61,45,45,9,481743
113,I,Derek Jarman,Richard Hamilton,1996–97,Portraits,80,1383,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,39,39,39,4,490761
114,I,Male Head in Red Landscape,Joseph Glasco,1953,Sonstiges,95,4157,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,70,55,55,12,488704
115,I,Two Women Embracing,Egon Schiele,1913,Aktmalerei,93,2690,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,47,31,31,9,485728
116,I,Mother and Child,John Woodrow Wilson,1944,Surrealismus,96,3694,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,33,23,23,6,491423
117,I,Sidestepper,Elisa D'Arrigo,2017–18,Sonstiges,94,3019,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,17,24,24,5,828126
118,I,Marrakech,Frank Stella,1964,Sonstiges,97,1850,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,195,195,195,21,480953
119,I,Small Head of a Woman with a Crown of Flowers,Pablo Picasso,1964,Portraits,95,4550,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,33,25,25,7,482144
120,I,Textile,Doris Tillett,Sp. 1940er,Sonstiges,84,2658,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,35,19,19,5,495954
121,I,Aunty Jam,Sarah Lucas,2005,Sonstiges,90,1926,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,203,160,160,21,742370
122,I,Vase,Aldo Nason,ca. 1952,Sonstiges,92,2162,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,32,13,13,7,484666
123,I,Boy on a Bicycle,Nigel Henderson,1950,Sonstiges,93,3599,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,35,24,24,8,494778
124,I,Study of a Male Nude,Augustus John,n.d.,Sonstiges,95,2100,Eremitage,Palace Square 2/St Petersburg/Russland,24,35,35,6,659560
125,I,Blanket,Kevin Larmon,1986,Neo-Expressionismus,81,1183,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,50,45,45,10,484693
126,I,Speedboat's Wake,Milton Avery,1959,Sonstiges,82,3454,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,136,181,181,15,485289
